------------Training error values------------
0.263696 0 0.0347677
0.969971 0 0.470422
-0.98159 0 0.481759
--------
0.740101 0 0.273875
-0.99483 1 1.98967
0.713377 0 0.254453
-0.934227 0 0.43639
-0.98219 0 0.482348
0.962957 0 0.463643
-0.940892 0 0.442639
0.622365 0 0.193669
-0.740101 0 0.273875
0.504593 0 0.127307
--------
-0.995178 0 0.495189
0.286189 0 0.040952
-0.14924 0 0.0111363
-0.5211 0 0.135773
0.984626 0 0.484744
0.665263 1 0.0560243
0.442532 0 0.0979171
-0.385629 0 0.0743548
0.828429 0 0.343148
0.894139 0 0.399743
--------
0.991037 0 0.491077
-0.983953 1 1.96803
-0.988512 0 0.488578
0.796758 0 0.317412
-0.982296 0 0.482453
0.716188 0 0.256463
-0.998318 0 0.498319
0.785366 0 0.3084
-0.82682 0 0.341816
-0.399812 0 0.0799249
--------
0.904335 0 0.408911
0.989122 0 0.489181
0.995856 0 0.495864
0.413601 0 0.085533
-0.998201 0 0.498202
0.380636 0 0.072442
0.941525 0 0.443234
-0.565383 1 1.22521
-0.931755 0 0.434084
0.306343 0 0.0469231
--------
0.998379 0 0.498381
0.900475 0 0.405427
0.898077 0 0.403271
0.954884 0 0.455902
-0.999741 0 0.499741
-0.239018 0 0.0285649
-0.446037 0 0.0994746
-0.881645 0 0.388649
-0.758819 1 1.54672
-0.809105 0 0.327326
--------
0.996061 0 0.496069
-0.898405 0 0.403566
-0.812228 0 0.329857
0.974441 0 0.474768
-0.961994 0 0.462716
0.467636 1 0.141706
-0.949726 0 0.45099
-0.988241 0 0.488311
-0.0569717 0 0.00162289
-0.608088 0 0.184885
--------
0.930694 1 0.00240169
-0.816633 0 0.333445
-0.883138 0 0.389967
0.450524 0 0.101486
0.952176 0 0.45332
0.988401 0 0.488468
-0.953742 0 0.454811
-0.994527 0 0.494542
0.735356 0 0.270375
-0.743401 0 0.276322
--------
-0.999992 0 0.499992
0.891204 0 0.397122
0.137991 0 0.00952072
-0.372212 1 0.941483
0.573706 0 0.164569
0.94673 0 0.448149
0.738968 0 0.273037
0.0379476 0 0.000720011
0.989503 0 0.489558
-0.979555 0 0.479764
--------
0.993957 0 0.493975
0.905552 0 0.410012
-0.984816 0 0.484931
0.999603 0 0.499603
0.900202 1 0.00497986
0.991153 0 0.491192
-0.982609 0 0.482761
-0.919261 0 0.422521
-0.515214 0 0.132723
-0.884289 0 0.390984
--------
0.85178 0 0.362765
0.913925 0 0.417629
-0.832582 0 0.346596
0.54936 0 0.150898
0.588478 0 0.173153
0.409024 0 0.0836502
-0.685422 0 0.234901
0.950424 1 0.00122889
0.451302 0 0.101837
0.778472 0 0.303009
--------
-0.99294 0 0.492965
0.915235 0 0.418827
0.975187 0 0.475495
0.174905 0 0.0152959
-0.606298 0 0.183798
0.999657 0 0.499657
-0.265375 0 0.0352121
0.572198 1 0.0915071
0.996205 0 0.496212
-0.225391 0 0.0254005
--------
-0.999763 0 0.499764
0.0198774 0 0.000197555
-0.914884 0 0.418507
0.629751 0 0.198293
0.752143 0 0.282859
-0.483629 1 1.10058
0.462378 0 0.106897
-0.544861 0 0.148437
0.986104 0 0.486201
-0.976842 0 0.47711
--------
-0.999815 0 0.499815
0.791786 0 0.313462
0.680842 0 0.231773
-0.58509 0 0.171165
0.370531 0 0.0686466
0.976952 0 0.477217
0.420549 0 0.0884307
-0.851427 1 1.71389
0.979892 0 0.480094
-0.749235 0 0.280676
--------
-0.999627 0 0.499627
0.340118 0 0.0578401
-0.92101 0 0.42413
0.880198 0 0.387375
0.987894 0 0.487968
0.421903 0 0.0890009
0.697701 0 0.243393
0.705182 0 0.248641
0.819036 1 0.0163739
-0.223347 0 0.0249419
--------
-0.999977 0 0.499977
0.818049 0 0.334602
0.605696 0 0.183434
-0.47288 0 0.111808
-0.13085 0 0.00856085
0.951989 0 0.453141
0.757226 1 0.0294697
-0.683972 0 0.233909
0.953312 0 0.454402
-0.972589 0 0.472965
--------
-0.996378 0 0.496384
0.503324 0 0.126667
-0.304291 0 0.0462966
-0.802712 0 0.322173
0.865733 0 0.374746
-0.653699 0 0.213661
0.822211 0 0.338016
0.485526 0 0.117868
0.102217 0 0.00522414
-0.752574 1 1.53576
--------
-0.965639 0 0.466229
0.946552 0 0.44798
0.782043 0 0.305796
0.279259 1 0.259734
-0.502292 0 0.126149
0.945044 0 0.446554
-0.715636 0 0.256067
0.513578 0 0.131881
-0.084242 0 0.00354836
-0.981791 0 0.481956
--------
-0.989566 0 0.48962
0.906024 0 0.41044
0.660603 0 0.218198
0.521738 0 0.136105
0.90696 0 0.411289
0.998448 0 0.498449
-0.727832 0 0.26487
-0.188404 0 0.0177481
0.583314 1 0.0868137
0.535334 0 0.143291
--------
-0.999985 0 0.499985
-0.334205 0 0.0558464
-0.894305 0 0.39989
-0.901611 0 0.406451
0.994392 0 0.494407
0.909788 0 0.413857
-0.0766796 1 0.579619
-0.147271 0 0.0108444
0.981415 0 0.481588
-0.755022 0 0.285029
--------
-0.526119 0 0.138401
-0.964335 1 1.92931
-0.924547 0 0.427394
-0.0971532 0 0.00471937
-0.672696 0 0.22626
0.816787 0 0.333571
-0.984733 0 0.48485
-0.950261 0 0.451498
-0.251635 0 0.0316601
-0.997516 0 0.497519
--------
0.996531 1 6.01591e-006
0.418987 0 0.0877749
-0.863755 0 0.373037
0.904009 0 0.408616
-0.699889 0 0.244923
0.990107 0 0.490156
-0.995015 0 0.495028
-0.960831 0 0.461598
-0.677816 0 0.229717
-0.987817 0 0.487891
--------
0.512124 0 0.131136
0.603245 0 0.181952
-0.773989 0 0.299529
0.996906 0 0.496911
0.358279 0 0.064182
0.997261 0 0.497265
-0.98615 0 0.486246
-0.969151 0 0.469627
0.747694 0 0.279523
-0.671595 1 1.39712
--------
-0.635035 0 0.201635
0.926958 0 0.429625
-0.264055 0 0.0348626
0.996301 0 0.496307
0.252437 0 0.0318621
0.998753 0 0.498754
-0.982215 0 0.482374
-0.937709 1 1.87736
0.939601 0 0.441425
-0.928103 0 0.430687
--------
0.987218 0 0.4873
0.948655 1 0.00131817
-0.947685 0 0.449053
0.997666 0 0.497669
-0.467539 0 0.109296
0.994191 0 0.494208
-0.990605 0 0.490649
-0.986927 0 0.487013
-0.439055 0 0.0963847
-0.983395 0 0.483533
--------
0.974265 0 0.474596
-0.43067 0 0.0927384
0.618869 0 0.191499
-0.994774 1 1.98956
-0.131649 0 0.00866569
0.200144 0 0.0200288
0.536676 0 0.144011
0.702362 0 0.246656
-0.931237 0 0.433602
0.827992 0 0.342785
--------
0.239127 1 0.289464
0.32038 0 0.0513216
0.392304 0 0.0769513
-0.92176 0 0.424821
-0.948189 0 0.449531
0.428628 0 0.091861
0.770359 0 0.296726
0.990883 0 0.490925
0.401952 0 0.0807827
-0.746057 0 0.2783
--------
-0.993541 0 0.493562
0.694614 0 0.241244
0.860789 0 0.370479
0.470576 0 0.110721
-0.51273 0 0.131446
0.994251 1 1.65271e-005
-0.110507 0 0.00610593
-0.664255 0 0.220617
0.963055 0 0.463738
-0.603201 0 0.181926
--------
-0.999995 0 0.499995
0.856323 0 0.366645
-0.0833468 0 0.00347334
-0.637797 0 0.203392
0.785464 0 0.308476
0.767674 0 0.294662
0.950973 1 0.00120183
0.315944 0 0.0499102
0.9691 0 0.469578
-0.933742 0 0.435937
--------
0.997118 0 0.497122
0.708068 0 0.25068
-0.901365 0 0.40623
0.991134 0 0.491173
-0.728083 1 1.49314
0.946029 0 0.447485
-0.992188 0 0.492218
-0.947579 0 0.448953
-0.765568 0 0.293047
-0.993265 0 0.493287
--------
-0.999981 0 0.499981
0.537413 0 0.144407
-0.59728 0 0.178372
-0.146317 0 0.0107044
0.994864 1 1.31878e-005
0.934307 0 0.436464
0.452502 0 0.102379
0.0562945 0 0.00158454
0.988511 0 0.488577
0.199914 0 0.0199829
--------
-0.558485 0 0.155953
-0.549537 0 0.150995
0.70161 1 0.0445182
0.216133 0 0.0233566
-0.949555 0 0.450827
0.989397 0 0.489454
-0.948468 0 0.449796
-0.935586 0 0.437661
0.998299 0 0.4983
-0.969956 0 0.470407
--------
-0.992344 0 0.492373
-0.958289 0 0.459159
-0.98893 0 0.488992
-0.614881 0 0.189039
0.993753 1 1.95113e-005
0.680249 0 0.231369
-0.79641 0 0.317135
0.952753 0 0.453869
0.959813 0 0.460621
-0.6379 0 0.203458
--------
0.269445 0 0.0363003
0.707738 0 0.250447
0.343421 0 0.0589691
0.447394 0 0.100081
-0.975087 1 1.95048
0.997122 0 0.497126
-0.97367 0 0.474017
-0.888212 0 0.394461
0.870522 0 0.378904
-0.995181 0 0.495193
--------
-0.999955 0 0.499955
0.378266 0 0.0715426
-0.46635 0 0.108741
0.242071 1 0.287228
0.407354 0 0.0829685
0.506764 0 0.128405
0.583213 0 0.170069
-0.450764 0 0.101594
0.986285 0 0.486379
-0.985621 0 0.485725
--------
0.568938 0 0.161845
-0.11281 1 0.619174
-0.966704 0 0.467259
0.992035 0 0.492067
-0.644391 0 0.20762
0.922287 0 0.425306
-0.997785 0 0.497787
0.0815273 0 0.00332335
-0.787869 0 0.310369
-0.50716 0 0.128606
--------
0.898967 0 0.404071
0.163233 0 0.0133226
0.998584 0 0.498585
-0.940078 0 0.441874
-0.995267 0 0.495278
0.274166 0 0.0375836
0.980913 0 0.481095
-0.467903 1 1.07737
-0.125323 0 0.0078529
0.559749 0 0.15666
--------
-0.849773 0 0.361057
0.971271 0 0.471684
0.275271 0 0.0378871
0.99927 0 0.49927
-0.739033 0 0.273085
0.958287 0 0.459157
-0.973405 0 0.473759
-0.856346 1 1.72301
0.92505 0 0.427859
-0.983743 0 0.483875
--------
-0.999763 0 0.499763
-0.0391335 0 0.000765715
-0.527658 0 0.139212
-0.106366 0 0.00565684
0.879932 0 0.38714
0.716366 0 0.25659
0.141434 1 0.368568
-0.721704 0 0.260429
0.977232 0 0.477491
-0.889116 0 0.395263
--------
0.929235 1 0.00250382
0.677429 0 0.229455
-0.954565 0 0.455597
0.992792 0 0.492818
0.691806 0 0.239298
0.995828 0 0.495837
-0.963033 0 0.463716
-0.904468 0 0.409031
0.968458 0 0.468956
-0.621557 0 0.193167
--------
-0.990281 0 0.490328
0.516325 0 0.133296
0.0849767 0 0.00361052
0.773326 1 0.0256905
-0.220119 0 0.0242261
0.626446 0 0.196217
-0.58601 0 0.171704
-0.317735 0 0.0504776
0.0983425 0 0.00483562
-0.969193 0 0.469668
--------
-0.999958 0 0.499958
-0.41183 0 0.0848019
-0.622404 0 0.193693
-0.951508 0 0.452684
0.953139 0 0.454237
0.964176 0 0.464818
0.28595 1 0.254934
-0.364965 0 0.0665997
0.956381 0 0.457332
-0.725737 0 0.263347
--------
0.82249 1 0.0157549
-0.904343 0 0.408918
-0.0161876 0 0.00013102
-0.998691 0 0.498692
-0.177743 0 0.0157963
-0.737383 0 0.271866
0.969334 0 0.469804
0.689829 0 0.237932
0.178813 0 0.0159871
0.943756 0 0.445338
--------
0.920087 0 0.42328
0.657692 0 0.216279
-0.86483 0 0.373966
0.997588 0 0.497591
0.0362017 0 0.000655283
0.993825 0 0.493844
-0.924305 0 0.42717
-0.950489 1 1.9022
0.527514 0 0.139135
-0.587001 0 0.172285
--------
0.992859 0 0.492885
-0.968377 1 1.93725
-0.868505 0 0.37715
-0.954647 0 0.455676
-0.983998 0 0.484126
-0.966148 0 0.466721
-0.70026 0 0.245182
-0.961027 0 0.461786
-0.974593 0 0.474915
-0.984245 0 0.484369
--------
0.807502 0 0.32603
-0.358106 1 0.922226
0.980172 0 0.480368
-0.896925 0 0.402238
-0.971141 0 0.471557
0.17476 0 0.0152705
0.382467 0 0.0731407
-0.646631 0 0.209066
-0.682629 0 0.232991
0.991452 0 0.491489
--------
-0.759133 0 0.288142
0.928586 0 0.431136
0.661662 0 0.218898
-0.750977 0 0.281983
-0.34667 1 0.906761
-0.661751 0 0.218957
0.996303 0 0.49631
0.866997 0 0.375842
-0.40305 0 0.0812248
-0.319075 0 0.0509044
--------
0.914819 0 0.418447
-0.536368 0 0.143845
-0.153765 0 0.0118218
-0.243115 0 0.0295525
0.871953 0 0.380151
0.988111 0 0.488182
-0.00996977 0 4.96982e-005
-0.993487 0 0.493508
0.381424 0 0.0727422
0.575394 1 0.0901453
--------
-0.999782 0 0.499782
-0.643248 0 0.206884
-0.891016 0 0.396955
-0.402704 0 0.0810851
0.988511 1 6.59969e-005
0.510946 0 0.130533
0.0426523 0 0.00090961
0.667943 0 0.223074
0.789719 0 0.311828
-0.0742405 0 0.00275582
--------
0.958363 0 0.459229
-0.909558 0 0.413648
0.983046 0 0.48319
-0.997883 1 1.99577
-0.989639 0 0.489693
0.33581 0 0.0563842
0.825493 0 0.34072
0.851146 0 0.362225
-0.890443 0 0.396444
0.965962 0 0.466542
--------
0.918854 0 0.422147
-0.822948 0 0.338622
-0.892308 0 0.398107
0.910887 0 0.414858
-0.953252 1 1.9076
0.188525 0 0.0177708
-0.770769 0 0.297042
0.546873 0 0.149535
-0.50648 0 0.128261
-0.206149 0 0.0212487
--------
0.901559 0 0.406404
-0.783121 0 0.306639
0.993532 0 0.493553
-0.898179 0 0.403362
-0.981655 0 0.481823
0.562849 0 0.1584
0.231028 0 0.0266869
0.637309 0 0.203081
-0.954817 1 1.91066
0.902534 0 0.407284
--------
0.545371 0 0.148715
-0.599502 0 0.179701
-0.175242 1 0.690597
0.684963 0 0.234587
0.55037 0 0.151454
0.994518 0 0.494533
-0.252885 0 0.0319753
-0.967904 0 0.468419
0.980376 0 0.480568
0.85651 0 0.366805
--------
0.481701 0 0.116018
-0.469929 0 0.110417
0.713951 1 0.0409119
0.496099 0 0.123057
0.195703 0 0.0191498
0.987225 0 0.487306
0.640379 0 0.205043
-0.990336 0 0.490382
0.829882 0 0.344352
0.949462 0 0.450739
--------
0.580888 0 0.168715
0.655289 1 0.059413
0.522614 0 0.136563
0.534841 0 0.143028
-0.809154 0 0.327365
0.974393 0 0.474721
0.136315 0 0.00929084
-0.624039 0 0.194713
0.766472 0 0.293739
0.0487912 0 0.00119029
--------
-0.999249 0 0.49925
0.467281 0 0.109176
-0.6747 0 0.22761
0.35257 0 0.0621529
0.988167 0 0.488237
0.588992 0 0.173456
0.921795 0 0.424853
0.765144 0 0.292723
0.395566 1 0.18267
0.859614 0 0.369468
--------
0.991635 0 0.49167
0.984416 0 0.484537
0.570218 0 0.162574
0.740964 0 0.274514
-0.993522 0 0.493543
0.833874 0 0.347673
0.682469 0 0.232882
-0.026452 1 0.526802
-0.767951 0 0.294874
-0.868407 0 0.377065
--------
-0.720984 1 1.48089
0.43242 0 0.0934937
0.64339 0 0.206975
-0.17355 0 0.0150598
0.884906 0 0.391529
0.986246 0 0.48634
-0.754417 0 0.284573
-0.94832 0 0.449655
0.591755 0 0.175087
0.884462 0 0.391136
--------
-0.998016 0 0.498018
0.894019 0 0.399635
0.532803 0 0.14194
0.475003 0 0.112814
0.80138 0 0.321105
0.381279 0 0.0726869
0.991812 0 0.491845
0.901009 0 0.405909
0.949992 1 0.00125042
0.833357 0 0.347242
--------
0.998055 0 0.498056
0.749165 1 0.031459
0.228896 0 0.0261967
-0.265376 0 0.0352123
-0.999071 0 0.499072
0.825994 0 0.341133
-0.676991 0 0.229158
0.758816 0 0.287901
-0.669168 0 0.223893
-0.628476 0 0.197491
--------
0.432374 1 0.1611
-0.102893 0 0.0052935
-0.830224 0 0.344636
-0.799669 0 0.319736
0.0589772 0 0.00173915
-0.928216 0 0.430792
0.995255 0 0.495266
0.483009 0 0.116649
0.123276 0 0.00759854
0.79361 0 0.314909
--------
-0.758369 0 0.287562
-0.677528 0 0.229522
-0.555253 0 0.154153
-0.854452 0 0.365044
0.522596 0 0.136553
0.893052 0 0.398771
0.126711 0 0.00802789
-0.587035 1 1.25934
0.181217 0 0.0164199
-0.923618 0 0.426535
--------
-0.986767 0 0.486854
0.163934 0 0.0134371
-0.315295 0 0.0497053
-0.200304 0 0.0200609
0.989539 0 0.489593
-0.326232 0 0.0532137
0.906031 1 0.00441505
-0.0324464 0 0.000526384
0.470698 0 0.110778
0.970935 0 0.471358
--------
0.999839 0 0.499839
0.564821 0 0.159511
0.859383 0 0.369269
0.922407 1 0.00301036
-0.999445 0 0.499445
-0.262803 0 0.0345326
-0.869396 0 0.377925
0.679946 0 0.231163
-0.709544 0 0.251726
-0.731918 0 0.267852
--------
0.71117 0 0.252881
0.952509 0 0.453636
0.687646 0 0.236429
0.564581 0 0.159376
-0.014456 0 0.000104488
-0.1497 0 0.0112051
0.99254 0 0.492568
-0.919713 1 1.84265
-0.63682 0 0.20277
0.981339 0 0.481513
--------
0.97882 0 0.479045
0.341323 0 0.0582507
-0.900856 0 0.405771
0.998718 0 0.498719
-0.708534 0 0.25101
-0.833084 0 0.347014
-0.237236 0 0.0281404
0.453073 1 0.149565
-0.987633 0 0.48771
-0.975179 0 0.475488
--------
-0.947122 0 0.44852
-0.837724 0 0.350891
-0.991414 0 0.49145
-0.121649 0 0.00739923
0.999693 0 0.499693
-0.513324 1 1.14507
-0.471921 0 0.111355
-0.660731 0 0.218283
-0.627638 0 0.196965
-0.693832 0 0.240702
--------
-0.0913876 0 0.00417585
0.344011 0 0.0591717
0.757184 0 0.286664
-0.101046 0 0.00510519
0.169359 0 0.0143413
0.987402 0 0.487481
-0.946916 0 0.448325
-0.340435 0 0.0579478
-0.327653 1 0.881331
-0.191605 0 0.0183562
--------
-0.99839 0 0.498391
0.383415 0 0.0735035
-0.598845 0 0.179308
0.103636 0 0.00537024
0.984161 0 0.484287
0.77542 0 0.300638
0.603227 0 0.181942
0.816201 0 0.333092
-0.473749 1 1.08597
0.525971 0 0.138322
--------
-0.498047 0 0.124026
0.900627 0 0.405565
0.63911 0 0.204231
0.665371 0 0.221359
0.802869 0 0.322299
-0.226215 0 0.0255867
0.967483 0 0.468012
-0.496055 0 0.123035
-0.857369 0 0.36754
0.329592 1 0.224724
--------
0.834794 1 0.0136466
0.952709 0 0.453827
0.549297 0 0.150863
-0.242257 0 0.0293443
-0.967405 0 0.467936
0.17424 0 0.0151798
0.903363 0 0.408033
0.488078 0 0.11911
-0.960465 0 0.461246
-0.868734 0 0.377349
--------
0.307448 1 0.239814
0.256782 0 0.0329686
0.657136 0 0.215914
0.291285 0 0.0424234
0.232076 0 0.0269295
0.974498 0 0.474823
-0.755877 0 0.285675
-0.960488 0 0.461269
0.685411 0 0.234894
-0.236185 0 0.0278917
--------
-0.195035 0 0.0190193
0.00836548 0 3.49906e-005
0.221209 0 0.0244667
0.489387 0 0.11975
-0.358417 1 0.922648
0.990092 0 0.490141
0.259105 0 0.0335677
-0.552278 0 0.152506
0.866321 0 0.375256
0.197446 0 0.0194924
--------
-0.155761 0 0.0121307
-0.824444 1 1.6643
0.54972 0 0.151096
-0.477393 0 0.113952
0.525447 0 0.138048
0.994632 0 0.494646
-0.977435 0 0.47769
-0.476118 0 0.113344
0.566654 0 0.160549
0.330167 0 0.0545051
--------
-0.955001 0 0.456014
0.28278 0 0.0399824
0.232562 0 0.0270425
0.0993964 0 0.00493982
0.919894 0 0.423103
0.897516 1 0.00525151
-0.656033 0 0.215189
-0.242656 0 0.0294411
0.32939 0 0.0542489
0.753718 0 0.284045
--------
-0.270828 0 0.036674
0.83238 0 0.346428
0.892876 1 0.00573774
-0.761669 0 0.29007
0.652994 0 0.2132
-0.800325 0 0.32026
0.980941 0 0.481123
-0.420127 0 0.0882532
-0.223781 0 0.025039
0.922374 0 0.425387
--------
0.839378 0 0.352277
-0.775366 0 0.300596
0.188162 1 0.32954
-0.380847 0 0.0725222
0.382413 0 0.0731199
0.998234 0 0.498235
-0.988933 0 0.488994
-0.76804 0 0.294942
0.436904 0 0.0954428
-0.298834 0 0.0446509
--------
0.126789 0 0.00803779
0.95644 0 0.457389
0.610878 0 0.186586
0.875902 1 0.00770015
-0.4498 0 0.10116
0.91781 0 0.421188
-0.556426 0 0.154805
-0.321316 0 0.0516218
-0.277915 0 0.0386183
-0.42068 0 0.088486
--------
-0.999215 0 0.499215
-0.204257 0 0.0208604
-0.907688 0 0.411949
0.859739 0 0.369576
0.995515 0 0.495525
0.0186707 0 0.000174297
-0.292507 0 0.0427802
0.953564 0 0.454642
0.117949 0 0.00695602
-0.609288 1 1.2949
--------
-0.6432 0 0.206853
0.499849 0 0.124924
-0.541206 0 0.146452
0.993919 0 0.493937
0.935607 1 0.00207323
0.818257 0 0.334772
-0.837902 0 0.351039
-0.768703 0 0.295452
-0.820494 0 0.336605
-0.907091 0 0.411407
--------
-0.955523 0 0.456512
0.186188 0 0.017333
0.803301 0 0.322646
-0.977338 0 0.477595
0.291436 0 0.0424675
-0.595333 0 0.177211
0.916941 0 0.42039
0.920118 0 0.423308
-0.242601 0 0.0294277
0.792453 1 0.0215378
--------
0.958562 0 0.459421
0.0633199 0 0.0020047
0.236335 0 0.0279271
0.558348 0 0.155876
-0.342519 0 0.0586595
0.789357 1 0.0221851
0.300449 0 0.0451349
-0.980527 0 0.480717
-0.52999 0 0.140445
0.0270427 0 0.000365655
--------
0.974034 1 0.000337124
-0.820324 0 0.336465
-0.176889 0 0.0156449
-0.492634 0 0.121344
0.0204026 0 0.000208133
0.96831 0 0.468812
-0.852868 0 0.363692
0.98067 0 0.480857
0.517323 0 0.133812
0.99204 0 0.492071
--------
-0.980887 0 0.48107
0.586628 0 0.172066
0.157195 0 0.0123551
-0.618894 0 0.191515
0.497855 0 0.12393
-0.29875 0 0.0446257
0.983007 1 0.000144386
0.891954 0 0.397791
-0.27699 0 0.0383618
-0.210406 0 0.0221352
--------
0.998136 0 0.498137
0.467938 0 0.109483
0.980496 0 0.480686
-0.714454 0 0.255222
-0.999949 0 0.499949
0.927466 0 0.430097
0.315295 0 0.0497054
0.34099 1 0.217147
-0.761458 0 0.289909
0.433156 0 0.0938119
--------
-0.890532 0 0.396524
0.747225 0 0.279172
0.901855 0 0.406671
0.338898 0 0.0574259
0.0386108 0 0.000745397
0.995941 0 0.495949
0.727291 0 0.264476
0.113901 1 0.392585
0.857082 0 0.367295
0.62508 0 0.195363
--------
0.457427 0 0.10462
0.525941 1 0.112366
0.963686 0 0.464346
-0.921953 0 0.424999
-0.99381 0 0.493829
0.254566 0 0.032402
0.803535 0 0.322834
0.877483 0 0.384989
-0.960094 0 0.46089
-0.984865 0 0.48498
--------
0.957501 0 0.458404
0.897563 0 0.402809
0.994494 0 0.494509
0.414198 0 0.0857799
-0.994526 0 0.494541
-0.556732 0 0.154975
0.847259 0 0.358924
-0.953117 0 0.454216
-0.940841 1 1.88343
0.0468383 0 0.00109691
--------
-0.322177 1 0.874076
-0.952995 0 0.4541
-0.683915 0 0.23387
-0.425515 0 0.0905315
0.943022 0 0.444645
0.922569 0 0.425567
-0.656101 0 0.215234
0.996418 0 0.496424
0.924578 0 0.427422
0.984727 0 0.484844
--------
-0.909505 0 0.4136
0.572061 0 0.163627
0.54737 1 0.102437
0.330392 0 0.0545794
0.333177 0 0.0555033
0.309316 0 0.0478383
0.905504 0 0.409969
-0.611029 0 0.186678
-0.128346 0 0.0082363
0.374784 0 0.0702314
--------
0.63332 0 0.200547
-0.391334 0 0.0765711
-0.972728 1 1.94583
0.982672 0 0.482822
0.0561997 0 0.00157921
0.966967 0 0.467513
-0.88276 0 0.389633
0.984648 0 0.484766
0.409094 0 0.0836791
0.0849649 0 0.00360952
--------
0.865067 1 0.00910346
-0.260264 0 0.0338686
0.285349 0 0.0407121
-0.637547 0 0.203233
0.97675 0 0.47702
0.975969 0 0.476257
0.485527 0 0.117868
-0.73768 0 0.272086
0.230567 0 0.0265805
0.976376 0 0.476656
--------
-0.993335 0 0.493358
0.779541 0 0.303842
-0.843716 0 0.355929
0.904806 0 0.409337
0.887043 1 0.00637966
0.0742812 0 0.00275885
0.646364 0 0.208893
0.958029 0 0.45891
-0.185604 0 0.0172244
-0.764418 0 0.292167
--------
0.12544 0 0.00786762
-0.67057 1 1.3954
0.688043 0 0.236702
-0.401824 0 0.0807314
-0.591198 0 0.174757
0.986469 0 0.486561
-0.964749 0 0.465371
0.122643 0 0.00752064
0.040662 0 0.000826701
0.476321 0 0.113441
--------
0.0354697 0 0.000629051
0.740541 1 0.0336594
0.824825 0 0.340168
0.625198 0 0.195436
-0.448266 0 0.100471
0.99137 0 0.491408
-0.880599 0 0.387727
-0.560922 0 0.157317
0.166179 0 0.0138078
-0.530174 0 0.140542
--------
-0.999111 0 0.499111
-0.178862 0 0.0159958
-0.801978 1 1.62356
0.0562641 0 0.00158283
0.996997 0 0.497002
0.521001 0 0.135721
0.902763 0 0.40749
0.198545 0 0.0197101
0.743962 0 0.27674
0.977313 0 0.477571
--------
0.946762 0 0.448179
-0.633527 0 0.200678
0.996482 0 0.496488
-0.990104 0 0.490153
-0.99722 0 0.497224
0.356248 0 0.0634565
0.990678 0 0.490722
0.348291 1 0.212362
0.883727 0 0.390487
0.978763 0 0.478989
--------
0.999618 0 0.499618
0.918525 0 0.421844
0.840539 0 0.353253
0.741778 1 0.0333393
-0.999322 0 0.499322
0.289074 0 0.041782
-0.614121 0 0.188572
-0.800227 0 0.320182
-0.956502 0 0.457448
-0.823075 0 0.338726
--------
0.975973 0 0.476262
-0.709223 0 0.251499
-0.962952 0 0.463638
0.780114 0 0.304289
0.549488 0 0.150969
-0.978498 0 0.47873
0.359764 0 0.064715
0.992581 0 0.492609
-0.993919 0 0.493937
0.509317 1 0.120385
--------
-0.757778 0 0.287114
0.265197 0 0.0351648
0.944079 0 0.445643
-0.281791 0 0.039703
-0.0678496 0 0.00230179
0.995211 0 0.495222
-0.953182 0 0.454278
-0.646882 1 1.35611
0.158564 0 0.0125713
0.203791 0 0.0207654
--------
0.999968 0 0.499968
0.777239 0 0.30205
-0.366634 1 0.933844
-0.943821 0 0.445399
-0.987936 0 0.488008
0.662319 0 0.219333
-0.842365 0 0.35479
0.107149 0 0.00574041
-0.98569 0 0.485792
-0.585822 0 0.171593
--------
0.921865 0 0.424917
-0.949299 0 0.450584
0.647084 0 0.209359
-0.987305 0 0.487386
0.0824989 0 0.00340303
0.0797908 0 0.00318329
0.86597 0 0.374952
-0.766493 0 0.293755
-0.854057 1 1.71876
0.984046 0 0.484173
--------
0.978877 0 0.4791
0.230988 1 0.29569
0.886369 0 0.392825
0.492391 0 0.121225
-0.989867 0 0.489918
0.170289 0 0.0144992
0.490413 0 0.120252
-0.901556 0 0.406401
-0.593132 0 0.175903
-0.551722 0 0.152198
--------
-0.996451 0 0.496458
0.612961 0 0.187861
-0.837774 0 0.350932
0.988795 0 0.488858
0.995937 0 0.495945
0.138098 0 0.00953551
0.198374 0 0.0196761
0.953739 0 0.454809
-0.255486 0 0.0326365
-0.43949 1 1.03607
--------
0.680054 0 0.231237
-0.719723 0 0.259001
-0.768719 0 0.295465
-0.672522 0 0.226143
0.822827 0 0.338522
0.265267 1 0.269916
-0.208396 0 0.0217145
-0.0501069 0 0.00125535
0.785152 0 0.308232
0.729221 0 0.265882
--------
-0.795412 0 0.31634
0.414361 0 0.0858473
0.165116 0 0.0136316
0.303454 0 0.0460422
0.858519 0 0.368527
0.953161 0 0.454258
-0.831236 0 0.345477
0.214065 0 0.0229119
0.22532 1 0.300065
0.304368 0 0.0463199
--------
0.81778 0 0.334382
0.941678 0 0.443378
0.907711 0 0.411969
-0.755425 0 0.285333
-0.85307 0 0.363865
0.604509 0 0.182716
0.843343 0 0.355614
0.050578 0 0.00127907
-0.764064 1 1.55596
-0.0315499 0 0.0004977
--------
0.118981 0 0.00707824
-0.847671 1 1.70694
-0.12517 0 0.00783375
-0.164801 0 0.0135796
-0.941786 0 0.443481
0.797334 0 0.317871
-0.943462 0 0.44506
0.834823 0 0.348464
-0.753513 0 0.283891
-0.996568 0 0.496574
--------
