------------Training error values------------
0.0392656 0 0.000770892
--------
0.869828 0 0.3783
-0.978316 0 0.478551
0.999677 0 0.499677
0.895272 0 0.400756
0.459596 0 0.105614
0.479953 0 0.115178
-0.267513 0 0.0357815
0.383865 0 0.0736762
-0.223755 1 0.748789
0.76501 0 0.29262
--------
0.244463 0 0.0298811
-0.828341 0 0.343075
0.244611 0 0.0299173
0.93397 1 0.00217997
0.782888 0 0.306457
0.999226 0 0.499226
0.0644427 0 0.00207643
0.596138 0 0.17769
-0.67342 0 0.226747
0.95848 0 0.459342
--------
-0.383218 0 0.0734278
-0.999367 0 0.499367
-0.58351 0 0.170242
0.990088 0 0.490137
0.962824 0 0.463515
-0.989631 0 0.489684
0.520684 1 0.114872
0.975241 0 0.475547
0.374201 0 0.0700131
0.333725 0 0.0556861
--------
0.756432 0 0.286095
-0.710399 0 0.252333
0.948829 0 0.450138
0.60488 0 0.18294
0.999378 0 0.499378
0.907214 0 0.411518
0.051769 0 0.00134001
-0.720539 0 0.259588
-0.89926 1 1.80359
0.76805 0 0.29495
--------
0.903139 0 0.40783
-0.987231 0 0.487313
0.41498 0 0.0861041
-0.309931 0 0.0480286
0.975921 0 0.476211
-0.997387 0 0.49739
0.728239 1 0.036927
0.98593 0 0.486029
-0.322395 0 0.0519694
-0.647247 0 0.209464
--------
0.977686 0 0.477935
-0.960524 0 0.461304
0.18617 0 0.0173296
0.444765 0 0.098908
-0.368844 0 0.0680231
-0.998229 0 0.498231
0.903068 1 0.00469786
0.944078 0 0.445642
-0.113908 0 0.00648747
-0.91867 0 0.421977
--------
0.742753 0 0.275841
-0.460218 0 0.1059
0.981725 0 0.481892
0.237472 0 0.0281964
-0.502167 0 0.126086
0.994872 0 0.494885
-0.851723 0 0.362716
0.996057 0 0.496065
0.217044 1 0.30651
-0.74934 0 0.280755
--------
0.760741 0 0.289363
-0.991777 0 0.49181
-0.615938 0 0.18969
-0.434914 0 0.0945753
0.991835 0 0.491869
0.919248 0 0.422508
-0.966559 1 1.93368
0.849702 0 0.360997
0.93431 0 0.436467
-0.446348 0 0.0996131
--------
-0.848191 0 0.359714
-0.843192 0 0.355487
0.857945 0 0.368035
0.96696 0 0.467505
-0.98569 0 0.485792
-0.111341 1 0.61754
-0.107024 0 0.0057271
0.0831008 0 0.00345287
-0.0287437 0 0.000413099
0.738665 0 0.272813
--------
-0.93234 0 0.434629
0.999538 1 1.06947e-007
-0.92685 0 0.429526
-0.220354 0 0.024278
0.0814448 0 0.00331663
0.505693 0 0.127863
-0.17587 0 0.0154652
-0.875539 0 0.383285
-0.996852 0 0.496857
-0.3933 0 0.0773423
--------
-0.809229 0 0.327426
0.996908 1 4.77887e-006
0.995966 0 0.495974
0.14836 0 0.0110053
-0.972339 0 0.472721
-0.990006 0 0.490056
0.997341 0 0.497344
-0.999831 0 0.499831
-0.0630891 0 0.00199012
0.954246 0 0.455293
--------
0.573277 0 0.164323
-0.786543 0 0.309325
0.573026 0 0.164179
-0.535984 0 0.143639
0.999326 0 0.499326
0.955212 0 0.456215
-0.795421 0 0.316347
0.819513 0 0.335801
-0.995061 1 1.99013
0.897949 0 0.403156
--------
0.910467 0 0.414475
-0.893832 0 0.399467
0.999697 0 0.499697
0.966911 0 0.467458
0.49188 0 0.120973
-0.273336 0 0.0373562
-0.626921 0 0.196515
-0.0947414 1 0.599229
0.335382 0 0.0562405
0.292519 0 0.0427838
--------
-0.673667 0 0.226914
0.406144 0 0.0824766
0.988659 0 0.488723
0.458125 0 0.104939
-0.88469 0 0.391338
0.992947 0 0.492972
-0.313727 0 0.0492124
0.636445 0 0.202531
0.985265 1 0.000108553
-0.289058 0 0.0417773
--------
0.239718 0 0.0287323
-0.99921 0 0.499211
0.0238162 0 0.000283605
0.0260874 1 0.474253
-0.496143 0 0.123079
0.994311 0 0.494327
-0.958625 0 0.459481
0.949356 0 0.450638
0.997371 0 0.497375
0.518298 0 0.134316
--------
-0.076994 0 0.00296404
-0.996671 0 0.496677
-0.836288 0 0.349688
0.109805 0 0.00602853
0.96283 0 0.463521
0.824868 0 0.340204
-0.17733 1 0.693053
0.992923 0 0.492948
-0.528869 0 0.139851
0.995636 0 0.495646
--------
-0.836167 0 0.349588
-0.925882 0 0.428629
0.390972 0 0.0764294
0.985726 0 0.485827
0.760377 0 0.289086
0.994474 0 0.494489
0.580962 0 0.168758
0.47558 0 0.113088
-0.907231 1 1.81876
0.998045 0 0.498047
--------
0.667933 0 0.223068
-0.999679 0 0.499679
0.977797 0 0.478044
0.993814 0 0.493833
0.997332 0 0.497335
-0.932038 0 0.434348
0.835442 0 0.348982
0.936827 0 0.438823
-0.463571 0 0.107449
0.864216 1 0.00921864
--------
-0.995273 0 0.495285
-0.880859 0 0.387957
-0.893781 0 0.399422
0.987074 0 0.487157
0.275426 0 0.0379298
0.758154 1 0.0292448
0.620972 0 0.192803
0.903271 0 0.407949
-0.943386 0 0.444989
0.987773 0 0.487848
--------
0.305786 1 0.240967
-0.992927 0 0.492952
0.991965 0 0.491997
0.985472 0 0.485578
-0.182424 0 0.0166392
0.711263 0 0.252948
-0.793282 0 0.314648
0.180089 0 0.016216
-0.85465 0 0.365214
0.986678 0 0.486767
--------
-0.924194 1 1.85126
-0.664987 0 0.221104
0.967355 0 0.467888
0.998823 0 0.498824
0.982182 0 0.482341
0.0811251 0 0.00329064
-0.958223 0 0.459096
-0.891746 0 0.397605
-0.804983 0 0.323999
-0.317577 0 0.0504277
--------
-0.559399 1 1.21586
-0.990773 0 0.490815
0.918116 0 0.421468
0.999902 0 0.499902
0.967706 0 0.468228
-0.255711 0 0.032694
0.858813 0 0.36878
0.502591 0 0.126299
-0.951732 0 0.452897
0.978845 0 0.479068
--------
0.739694 0 0.273573
-0.991694 0 0.491729
0.975738 0 0.476033
0.856588 1 0.0102835
-0.565668 0 0.15999
0.995262 0 0.495273
-0.989212 0 0.48927
-0.486302 0 0.118245
0.852124 0 0.363058
0.967421 0 0.467952
--------
0.93326 0 0.435488
-0.865024 0 0.374133
0.869065 1 0.00857202
0.793025 0 0.314444
-0.704719 0 0.248314
0.0316712 0 0.000501532
0.996429 0 0.496435
0.962119 0 0.462836
0.845158 0 0.357146
0.0042027 0 8.83135e-006
--------
0.122883 0 0.00755018
-0.99919 0 0.49919
0.602159 0 0.181297
0.992902 0 0.492927
0.955708 0 0.456689
-0.970521 0 0.470956
0.198396 1 0.321284
0.995898 0 0.495906
0.1508 0 0.0113703
0.0274479 0 0.000376694
--------
0.333034 0 0.0554559
0.0886977 0 0.00393364
0.675467 0 0.228128
0.933155 0 0.435389
0.984522 0 0.484642
0.469169 0 0.11006
-0.4703 1 1.08089
-0.874104 0 0.382029
-0.97897 0 0.479191
0.319353 0 0.0509933
--------
0.662052 0 0.219156
-0.992791 0 0.492817
0.997777 0 0.49778
0.992544 0 0.492572
0.978644 0 0.478872
0.418281 0 0.0874795
-0.784901 0 0.308035
-0.83173 1 1.67762
-0.379545 0 0.0720271
0.85601 0 0.366376
--------
-0.549681 0 0.151075
-0.815858 0 0.332812
-0.935272 0 0.437367
-0.439365 0 0.0965209
0.985739 0 0.485841
0.999965 0 0.499965
-0.705014 0 0.248522
0.979105 0 0.479323
-0.213934 1 0.736818
0.947424 0 0.448806
--------
0.807819 0 0.326286
-0.954899 0 0.455916
0.996313 0 0.496319
0.644703 1 0.063118
-0.898057 0 0.403253
0.99542 0 0.495431
-0.954035 0 0.455091
0.620649 0 0.192603
0.78729 0 0.309913
0.950417 0 0.451646
--------
-0.445673 0 0.0993121
-0.821632 0 0.33754
0.679372 0 0.230773
0.349738 0 0.0611583
0.995136 0 0.495148
0.66094 1 0.057481
-0.872256 0 0.380416
0.16275 0 0.0132438
-0.999185 0 0.499185
0.985473 0 0.485579
--------
-0.988065 0 0.488136
0.787881 1 0.0224973
0.995626 0 0.495635
0.844362 0 0.356473
-0.640906 0 0.20538
-0.99743 0 0.497434
0.848764 0 0.3602
-0.997786 0 0.497788
-0.120095 0 0.00721138
0.963607 0 0.46427
--------
0.494501 0 0.122266
0.251462 0 0.0316166
-0.478189 0 0.114332
0.128586 0 0.00826718
0.9392 1 0.00184835
0.90992 0 0.413977
-0.699771 0 0.24484
-0.422222 0 0.0891358
-0.450421 0 0.10144
0.168089 0 0.0141269
--------
0.91062 0 0.414615
-0.982773 0 0.482922
0.996973 0 0.496978
0.417888 1 0.169427
-0.938877 0 0.440745
0.996065 0 0.496072
-0.923424 0 0.426356
0.665959 0 0.221751
0.922061 0 0.425098
0.967048 0 0.467591
--------
0.282448 0 0.0398884
-0.999138 0 0.499138
0.947605 0 0.448978
0.997882 0 0.497885
0.99329 0 0.493313
-0.982641 1 1.96543
0.663808 0 0.220321
0.858786 0 0.368757
-0.907216 0 0.41152
0.933127 0 0.435363
--------
0.540303 0 0.145964
0.512911 0 0.131539
-0.359138 0 0.06449
-0.0569595 0 0.00162219
0.977269 0 0.477527
0.489257 0 0.119686
-0.362631 0 0.0657506
-0.8034 0 0.322726
-0.513225 0 0.1317
0.112458 1 0.393865
--------
0.433734 0 0.0940625
-0.998385 0 0.498386
0.986829 0 0.486915
0.996864 0 0.496869
0.998418 1 1.25141e-006
-0.978684 0 0.478912
0.296906 0 0.0440766
0.912072 0 0.415938
-0.937695 0 0.439636
0.657996 0 0.216479
--------
-0.736418 0 0.271156
0.537527 0 0.144468
0.701547 0 0.246084
-0.510381 0 0.130244
-0.999373 0 0.499373
-0.545529 1 1.19433
0.360916 0 0.0651301
-0.568619 0 0.161664
0.999824 0 0.499824
-0.863098 0 0.372469
--------
-0.214658 0 0.0230391
-0.137563 0 0.00946172
-0.968434 0 0.468932
0.709062 0 0.251385
-0.980796 1 1.96178
0.0212775 0 0.000226366
0.562149 0 0.158006
0.330641 0 0.0546618
0.9873 0 0.48738
-0.742564 0 0.275701
--------
0.300105 0 0.0450314
-0.0261193 1 0.52646
0.323248 0 0.0522445
-0.216189 0 0.0233687
-0.997279 0 0.497283
0.98491 0 0.485024
0.97858 0 0.47881
0.919777 0 0.422995
0.910019 0 0.414067
0.537853 0 0.144643
--------
-0.826912 0 0.341892
0.994112 1 1.7334e-005
0.562101 0 0.157979
0.0194591 0 0.000189328
0.950701 0 0.451916
-0.997518 0 0.497521
-0.692171 0 0.23955
-0.943028 0 0.444651
-0.996507 0 0.496513
-0.70402 0 0.247822
--------
-0.957272 0 0.458184
-0.460592 0 0.106072
-0.957714 0 0.458608
0.654163 0 0.213965
0.536741 0 0.144045
0.998825 1 6.89728e-007
-0.869862 0 0.37833
0.980697 0 0.480884
0.182371 0 0.0166296
0.498601 0 0.124301
--------
0.791174 0 0.312978
-0.98713 0 0.487213
0.360041 0 0.0648149
0.193391 0 0.0187001
0.786508 1 0.0227895
-0.594305 0 0.176599
-0.95488 0 0.455898
-0.0740248 0 0.00273984
0.325536 0 0.0529867
-0.40922 0 0.0837305
--------
-0.93466 1 1.87146
-0.977855 0 0.478101
-0.12853 0 0.00825995
0.969901 0 0.470354
0.814227 0 0.331483
0.974842 0 0.475159
0.0435181 0 0.000946914
0.48127 0 0.11581
-0.308818 0 0.0476841
0.98695 0 0.487035
--------
0.468043 0 0.109532
-0.998893 0 0.498894
0.996414 0 0.49642
0.905423 0 0.409895
-0.732895 0 0.268567
0.75833 0 0.287532
0.308579 0 0.0476105
-0.146266 0 0.0106968
0.996507 0 0.496513
0.970347 1 0.000439638
--------
0.441434 0 0.0974321
-0.996491 0 0.496497
0.788195 0 0.310626
0.944243 0 0.445797
0.998566 0 0.498567
0.923088 0 0.426046
0.396917 0 0.0787714
0.887873 1 0.00628623
-0.683673 0 0.233704
0.822797 0 0.338497
--------
0.0561164 0 0.00157452
0.253088 1 0.278939
0.326929 0 0.0534414
0.267716 0 0.0358359
0.0163067 0 0.000132954
-0.953426 0 0.454511
0.240956 0 0.0290299
0.172995 0 0.0149636
-0.990566 0 0.490611
0.543692 0 0.147801
--------
-0.903038 0 0.407739
-0.922616 0 0.42561
0.117535 1 0.389372
0.958267 0 0.459137
0.872543 0 0.380666
0.99603 0 0.496038
0.454622 0 0.10334
-0.069467 0 0.00241283
0.901524 0 0.406373
0.965558 0 0.466151
--------
-0.895564 0 0.401017
-0.515426 0 0.132832
-0.193058 0 0.0186357
0.667073 0 0.222493
0.617499 0 0.190653
0.999979 1 2.22944e-010
-0.674852 0 0.227712
0.398753 0 0.0795019
0.92165 0 0.424719
0.944612 0 0.446146
--------
0.155095 0 0.0120273
0.968579 0 0.469073
-0.672142 0 0.225887
-0.741367 0 0.274812
0.713178 0 0.254311
-0.963199 0 0.463876
0.642756 0 0.206568
-0.999765 1 1.99953
-0.480285 0 0.115337
0.981477 0 0.481649
--------
0.755517 0 0.285403
-0.982397 0 0.482552
-0.494491 0 0.122261
0.391872 0 0.0767819
-0.533225 0 0.142164
0.0517387 0 0.00133845
0.982945 0 0.483091
0.0682271 0 0.00232747
0.994304 0 0.49432
0.332579 1 0.222725
--------
0.651951 0 0.21252
0.89528 0 0.400764
0.953419 0 0.454504
0.0135143 0 9.13185e-005
-0.575802 1 1.24158
0.462499 0 0.106952
-0.830819 0 0.34513
0.208971 0 0.0218344
-0.0711903 0 0.00253403
-0.982697 0 0.482847
--------
0.76286 1 0.0281177
-0.999828 0 0.499828
0.868605 0 0.377237
0.998464 0 0.498465
0.998001 0 0.498003
-0.456525 0 0.104208
0.781968 0 0.305737
0.962254 0 0.462966
-0.642043 0 0.20611
0.910848 0 0.414822
--------
0.86961 0 0.37811
-0.648493 0 0.210272
0.998194 0 0.498195
0.892742 1 0.00575214
0.947369 0 0.448754
0.657361 0 0.216062
-0.78841 0 0.310795
0.994153 0 0.49417
-0.995081 0 0.495093
-0.452128 0 0.10221
--------
0.278417 0 0.0387579
-0.621018 0 0.192831
-0.624386 0 0.194929
0.55769 0 0.155509
0.978291 0 0.478526
0.964445 0 0.465077
-0.363489 1 0.929551
0.421256 0 0.0887282
0.0684781 0 0.00234463
0.189951 0 0.0180407
--------
-0.61052 0 0.186368
0.943692 1 0.00158531
0.670768 0 0.224965
-0.852072 0 0.363013
-0.988112 0 0.488183
-0.992969 0 0.492994
0.996598 0 0.496604
-0.998726 0 0.498727
0.917202 0 0.42063
0.797432 0 0.317949
--------
-0.352258 0 0.0620427
0.994321 0 0.494337
0.90222 0 0.407
-0.267066 0 0.0356622
0.718662 0 0.258238
0.641357 0 0.20567
0.47903 0 0.114735
-0.999939 1 1.99988
-0.0302336 0 0.000457035
0.352118 0 0.0619935
--------
0.114375 0 0.00654079
-0.996128 0 0.496136
0.988338 0 0.488406
0.994759 0 0.494772
0.709205 0 0.251486
-0.640257 0 0.204965
0.671115 0 0.225197
-0.92645 1 1.85561
0.105372 0 0.00555165
0.991552 0 0.491588
--------
0.773001 0 0.298765
-0.807091 0 0.325698
0.948004 0 0.449356
0.853033 0 0.363832
0.99845 0 0.498451
0.963143 1 0.00067923
0.0804808 0 0.00323858
-0.636333 0 0.20246
-0.714502 0 0.255257
0.594513 0 0.176723
--------
-0.00311132 0 4.84014e-006
-0.997612 0 0.497615
0.147859 0 0.0109311
0.968158 0 0.468665
0.957728 0 0.458621
-0.999511 0 0.499511
-0.152385 1 0.663995
0.992241 0 0.492271
-0.177624 0 0.0157752
-0.845086 0 0.357086
--------
0.745419 0 0.277825
-0.807568 0 0.326083
0.123277 0 0.00759866
-0.234498 1 0.761993
0.994615 0 0.49463
0.938183 0 0.440093
-0.832942 0 0.346896
0.768823 0 0.295544
-0.127019 0 0.00806688
-0.496609 0 0.12331
--------
-0.519866 1 1.155
-0.357922 0 0.0640541
-0.643296 0 0.206915
0.776962 0 0.301835
0.959926 0 0.460729
0.392193 0 0.0769078
0.844911 0 0.356937
-0.721861 0 0.260541
-0.870728 0 0.379084
0.981782 0 0.481948
--------
-0.563517 0 0.158776
0.757885 1 0.0293098
-0.752303 0 0.28298
0.489767 0 0.119936
0.584751 0 0.170967
-0.765012 0 0.292621
0.185625 0 0.0172283
-0.697884 0 0.243521
-0.994791 0 0.494804
0.787605 0 0.310161
--------
0.0197548 0 0.000195126
-0.0415769 1 0.542441
0.998831 0 0.498831
0.885411 0 0.391976
0.976404 0 0.476683
-0.989237 0 0.489295
-0.915861 0 0.419401
-0.983567 0 0.483702
-0.985239 0 0.485348
0.599901 0 0.179941
--------
0.890123 0 0.396159
0.78914 0 0.311371
-0.404572 0 0.0818392
-0.992923 0 0.492948
-0.978317 1 1.95687
-0.642973 0 0.206707
-0.297429 0 0.0442321
-0.826306 0 0.341391
0.994789 0 0.494802
-0.966918 0 0.467465
--------
0.434064 0 0.0942059
-0.472909 0 0.111821
-0.827446 1 1.66978
-0.710698 0 0.252546
-0.257527 0 0.0331601
-0.677916 0 0.229785
0.975424 0 0.475726
-0.388543 0 0.0754827
0.932886 0 0.435138
0.553539 0 0.153203
--------
0.621709 0 0.193261
-0.999444 0 0.499444
0.69844 0 0.243909
0.970851 0 0.471275
0.866203 1 0.00895083
-0.513895 0 0.132044
0.728488 0 0.265348
-0.14579 0 0.0106273
0.841269 0 0.353867
0.950998 0 0.452199
--------
-0.19635 0 0.0192767
-0.768214 0 0.295077
0.145368 0 0.010566
0.859055 1 0.00993277
0.98546 0 0.485566
0.99947 0 0.49947
-0.134495 0 0.00904448
0.793991 0 0.315211
0.493215 0 0.12163
0.566888 0 0.160681
--------
0.105359 0 0.00555027
-0.985791 0 0.485892
-0.786887 0 0.309595
-0.224121 0 0.025115
0.994809 0 0.494823
-0.979681 0 0.479888
0.685654 1 0.0494067
0.469838 0 0.110374
-0.877164 0 0.384709
0.995757 0 0.495766
--------
0.818382 0 0.334875
-0.850837 0 0.361962
0.397972 0 0.0791908
0.950631 0 0.45185
0.0479111 1 0.453237
-0.903314 0 0.407988
0.757361 0 0.286798
0.874062 0 0.381992
-0.50201 0 0.126007
-0.837555 0 0.350749
--------
-0.733277 0 0.268848
-0.935281 0 0.437375
0.596923 0 0.178158
0.206746 0 0.021372
0.919894 0 0.423103
-0.0274836 0 0.000377673
0.656696 0 0.215625
-0.996137 1 1.99228
0.00599033 0 1.7942e-005
0.99988 0 0.49988
--------
0.693128 0 0.240213
-0.662407 0 0.219392
0.831898 0 0.346027
0.755507 0 0.285395
0.995204 0 0.495215
0.997178 1 3.9811e-006
-0.508803 0 0.12944
0.136076 0 0.00925838
-0.953 0 0.454104
0.793618 0 0.314915
--------
-0.00771097 0 2.97296e-005
0.230966 0 0.0266727
0.96464 0 0.465265
0.874507 0 0.382381
0.869821 0 0.378294
0.967342 0 0.467875
-0.975852 0 0.476144
-0.749839 1 1.53097
0.121338 0 0.00736149
-0.738282 0 0.27253
--------
0.402546 0 0.0810215
-0.999719 0 0.499719
0.927776 0 0.430384
0.996659 0 0.496665
0.988433 0 0.4885
-0.766736 0 0.293942
0.972724 1 0.000371979
0.64822 0 0.210095
-0.501104 0 0.125553
0.985661 0 0.485764
--------
0.926968 0 0.429635
-0.996356 0 0.496362
0.415766 0 0.0864306
-0.551166 0 0.151892
0.997626 0 0.497629
-0.45061 0 0.101525
0.468668 0 0.109825
0.247753 0 0.0306908
-0.679471 0 0.23084
0.993088 1 2.389e-005
--------
0.759312 0 0.288277
-0.408885 0 0.0835935
-0.276761 0 0.0382984
0.75591 0 0.2857
0.997952 0 0.497954
-0.801008 0 0.320807
-0.149957 0 0.0112436
-0.836473 1 1.68632
-0.92549 0 0.428266
-0.487131 0 0.118649
--------
0.363973 0 0.0662382
-0.800936 0 0.320749
-0.892564 1 1.7909
-0.260849 0 0.0340211
-0.00615408 0 1.89363e-005
-0.387524 0 0.0750873
0.966301 0 0.466869
-0.0881411 0 0.00388442
0.935761 0 0.437824
0.600367 0 0.18022
--------
0.849622 0 0.360929
-0.931428 0 0.433779
0.998025 0 0.498027
0.913073 0 0.416851
0.991113 0 0.491152
0.96146 0 0.462202
-0.596471 0 0.177889
0.73235 0 0.268169
-0.331223 1 0.886078
-0.228849 0 0.026186
--------
0.22678 0 0.0257146
0.820819 0 0.336872
-0.550741 0 0.151658
-0.188977 0 0.0178562
0.969938 1 0.000451876
-0.4269 0 0.0911217
-0.397169 0 0.0788715
-0.949854 0 0.451111
-0.751675 0 0.282508
0.235427 0 0.0277129
--------
-0.206474 0 0.0213158
-0.995187 0 0.495199
0.532281 0 0.141661
0.714122 0 0.254985
0.998419 0 0.49842
-0.570771 0 0.16289
-0.366724 0 0.0672432
0.989739 0 0.489792
-0.803331 0 0.32267
0.627923 1 0.0692208
--------
0.306431 0 0.0469499
-0.988549 0 0.488615
-0.996656 0 0.496661
-0.891785 0 0.39764
0.990142 0 0.49019
0.999573 0 0.499573
-0.96843 0 0.468929
0.997161 0 0.497165
0.49858 1 0.125711
0.503974 0 0.126995
--------
0.79998 1 0.020004
-0.0876017 0 0.00383703
0.24392 0 0.0297484
-0.439495 0 0.0965778
0.999062 0 0.499062
0.701851 0 0.246297
0.956958 0 0.457884
-0.961156 0 0.46191
-0.930078 0 0.432523
0.992999 0 0.493024
--------
0.70619 0 0.249352
-0.148179 0 0.0109786
-0.954989 0 0.456002
-0.950489 0 0.451715
-0.997601 0 0.497604
0.998916 0 0.498916
-0.47244 0 0.1116
-0.929167 1 1.86084
0.999321 0 0.499321
0.720361 0 0.25946
--------
-0.643823 0 0.207254
-0.950015 1 1.90128
0.983288 0 0.483427
0.995421 0 0.495431
0.989495 0 0.489551
-0.996913 0 0.496918
0.267072 0 0.0356639
0.473794 0 0.112241
-0.966375 0 0.466941
0.20878 0 0.0217945
--------
0.606677 0 0.184029
0.050794 1 0.450496
0.915153 0 0.418753
-0.579854 0 0.168115
-0.950701 0 0.451916
-0.740466 0 0.274145
0.992527 0 0.492555
0.155353 0 0.0120673
0.937457 0 0.439413
-0.0487947 0 0.00119046
--------
0.175857 0 0.0154629
0.58455 0 0.17085
0.186736 1 0.330699
-0.0362235 0 0.00065607
-0.268854 0 0.0361413
0.906844 0 0.411183
0.994208 0 0.494225
0.0725354 0 0.00263069
0.908328 0 0.41253
0.784019 0 0.307343
--------
0.433558 0 0.0939864
-0.951017 0 0.452216
0.732631 0 0.268374
-0.79893 1 1.61807
0.865468 0 0.374517
0.982737 0 0.482886
-0.14911 0 0.0111169
-0.979181 0 0.479398
0.896403 0 0.401769
0.999113 0 0.499113
--------
-0.0774019 0 0.00299552
-0.978393 0 0.478626
0.000284245 0 4.03977e-008
0.331664 1 0.223336
0.983136 0 0.483279
0.99297 0 0.492995
0.269985 0 0.0364458
0.831679 0 0.345845
-0.358842 0 0.0643838
0.974568 0 0.474891
--------
-0.761551 0 0.28998
-0.989646 0 0.489699
0.699677 0 0.244774
0.769741 0 0.296251
-0.0740979 0 0.00274525
0.993399 1 2.17861e-005
-0.926197 0 0.42892
-0.51941 0 0.134893
0.889639 0 0.395728
0.987327 0 0.487407
--------
0.945985 0 0.447444
0.348505 0 0.0607279
0.192979 0 0.0186204
-0.853694 0 0.364397
0.205353 1 0.315732
-0.958619 0 0.459475
-0.593651 0 0.176211
0.304347 0 0.0463136
-0.277335 0 0.0384575
-0.995311 0 0.495322
--------
-0.916589 0 0.420068
-0.989268 0 0.489326
-0.302898 0 0.0458736
0.975813 0 0.476105
0.970775 0 0.471203
-0.970729 0 0.471158
0.0883905 1 0.415516
0.966594 0 0.467152
-0.711482 0 0.253103
0.395855 0 0.0783506
--------
-0.868623 0 0.377253
-0.998624 0 0.498625
-0.000859156 0 3.69075e-007
0.997861 0 0.497863
0.642284 0 0.206264
-0.393308 1 0.970654
0.841145 0 0.353762
0.946607 0 0.448032
-0.851467 0 0.362498
0.992036 0 0.492067
--------
0.406676 1 0.176017
-0.492361 0 0.12121
0.848851 0 0.360274
0.949062 0 0.450359
0.998145 0 0.498147
0.569107 0 0.161942
0.84143 0 0.354002
-0.741316 0 0.274775
-0.947848 0 0.449208
0.665786 0 0.221636
--------
0.457137 0 0.104487
-0.999661 0 0.499661
0.816824 0 0.333601
0.995725 0 0.495734
0.961023 0 0.461783
-0.921362 0 0.424454
0.608439 1 0.0766601
0.995857 0 0.495865
0.570316 0 0.16263
0.148219 0 0.0109845
--------
0.622837 0 0.193963
-0.998936 0 0.498936
0.941072 0 0.442809
0.810973 1 0.0178655
0.348609 0 0.0607642
-0.591802 0 0.175115
0.462661 0 0.107028
-0.10733 0 0.00575987
0.716823 0 0.256917
0.986395 0 0.486488
--------
0.684856 0 0.234514
-0.0378964 0 0.000718069
0.586362 0 0.17191
-0.030406 0 0.000462263
0.998857 0 0.498857
0.271416 0 0.0368332
-0.493534 0 0.121788
-0.669218 1 1.39315
-0.865492 0 0.374538
0.343608 0 0.0590334
--------
0.939962 0 0.441764
0.271391 0 0.0368264
0.391302 0 0.0765588
-0.888107 1 1.78247
-0.728262 0 0.265183
0.999925 0 0.499925
-0.989089 0 0.489149
0.810569 0 0.328511
0.759021 0 0.288057
-0.935671 0 0.43774
--------
-0.284465 0 0.0404602
-0.966085 0 0.46666
0.983674 0 0.483807
0.865556 0 0.374593
0.762473 0 0.290682
0.894444 0 0.400015
0.240821 0 0.0289973
0.984974 0 0.485087
0.820932 1 0.0160327
0.0271007 0 0.000367225
--------
0.334564 0 0.0559666
0.768816 0 0.295539
0.0328171 1 0.467721
-0.892533 0 0.398308
-0.765257 0 0.292809
0.958491 0 0.459353
-0.120092 0 0.00721105
0.771546 0 0.297641
0.979196 0 0.479413
0.769444 0 0.296022
--------
-0.372205 0 0.0692683
-0.928565 0 0.431116
0.0861789 0 0.0037134
0.695457 0 0.24183
0.956618 0 0.457559
0.0522894 0 0.00136709
0.81957 0 0.335847
-0.37147 0 0.0689949
-0.362971 0 0.0658739
0.996209 1 7.18456e-006
--------
-0.0758736 1 0.578752
-0.758675 0 0.287794
0.971778 0 0.472176
0.993618 0 0.493638
0.973032 0 0.473396
0.674955 0 0.227782
-0.639893 0 0.204731
-0.982492 0 0.482646
-0.396238 0 0.0785024
0.899524 0 0.404571
--------
0.351736 1 0.210123
-0.930378 0 0.432802
0.794522 0 0.315633
0.95159 0 0.452761
0.99888 0 0.498881
-0.0139113 0 9.67622e-005
0.725658 0 0.26329
-0.266089 0 0.0354017
-0.931591 0 0.433931
0.648014 0 0.209961
--------
-0.0172685 0 0.000149101
-0.70717 0 0.250044
-0.976717 0 0.476988
-0.872794 0 0.380884
0.854792 0 0.365334
0.999877 0 0.499877
-0.976506 0 0.476782
0.861105 0 0.370751
0.240414 0 0.0288995
0.809535 1 0.0181385
--------
-0.877011 0 0.384574
0.738851 1 0.0340994
0.998059 0 0.498061
0.681182 0 0.232004
0.937168 0 0.439142
-0.998936 0 0.498937
0.610217 0 0.186182
-0.990415 0 0.490461
-0.994527 0 0.494542
0.674521 0 0.227489
--------
0.734593 0 0.269814
-0.736346 0 0.271102
0.721332 1 0.038828
-0.313704 0 0.049205
-0.234487 0 0.0274921
-0.70295 0 0.247069
0.496933 0 0.123471
0.999162 0 0.499162
0.322675 0 0.0520595
-0.561418 0 0.157595
--------
-0.367586 0 0.0675596
-0.113449 0 0.00643528
-0.88687 1 1.78014
0.0740416 0 0.00274108
-0.937904 0 0.439832
0.987749 0 0.487824
0.886109 0 0.392594
-0.298676 0 0.0446037
0.969106 0 0.469583
0.828554 0 0.343251
--------
0.023221 0 0.000269607
-0.979177 0 0.479394
-0.199992 0 0.0199985
-0.0911885 0 0.00415767
0.997719 0 0.497722
-0.986469 0 0.486561
0.300228 0 0.0450685
0.602691 0 0.181618
-0.929971 0 0.432423
0.971654 1 0.000401759
--------
-0.0727347 0 0.00264517
-0.0865948 0 0.00374933
0.170917 0 0.0146063
0.702658 1 0.0442061
0.979658 0 0.479865
0.999538 0 0.499538
-0.224337 0 0.0251636
0.0864591 0 0.00373759
-0.851576 0 0.362591
0.926417 0 0.429125
--------
0.570808 0 0.162911
